name,pos_string,player_mlb_org,player_age,abbrev,contract_type,contract_years,contract_dollars,fp_atc,fp_alt,alt-atc,fp_avg,fp_e,atc-e
Garrett Mitchell,OF/UTIL,MIL,27.0,WCS,aaa_opt,1.0,0.0,247.65898,237.08088,-10.578100000000036,242.36993,222.0,25.65898000000001
Lourdes Gurriel Jr.,OF/UTIL,ARI,32.0,RW,aaa_opt,1.0,0.0,209.79347000000004,207.916509,-1.8769610000000228,208.85498950000004,218.0,-8.206529999999958
Heriberto Hernandez,OF/UTIL,MIA,26.0,,,,,236.73266,230.53752,-6.195140000000009,233.63509,214.0,22.73265999999998
Alan Roden,OF/UTIL,MIN,26.0,,,,,122.819781,115.046543,-7.773238000000006,118.933162,212.0,-89.180219
Alex Verdugo,OF/UTIL,FA,30.0,,,,,126.20603,128.486861,2.2808310000000063,127.3464455,210.0,-83.79397
Jake Mangum,OF/UTIL,PIT,30.0,,,,,228.30967,215.83571000000003,-12.473959999999948,222.07269,205.0,23.309669999999983
Michael Conforto,OF/UTIL,FA,33.0,CR,aaa_opt,1.0,0.0,208.768313,209.632269,0.8639560000000301,209.200291,203.0,5.768312999999978
Esteury Ruiz,OF/UTIL,MIA,27.0,,,,,69.622632,65.452331,-4.170300999999995,67.5374815,203.0,-133.377368
Ryan Waldschmidt,OF/UTIL,,,,,,,109.900579,107.270626,-2.629952999999986,108.5856025,200.0,-90.099421
Mike Tauchman,OF/UTIL,FA,35.0,,,,,205.60692,206.715066,1.1081459999999763,206.160993,200.0,5.606920000000002
Mauricio Dubon,2B/3B/SS/OF/UTIL,ATL,31.0,,,,,208.5078,202.5992,-5.908600000000035,205.5535,197.0,11.507800000000003
James Outman,OF/UTIL,MIN,29.0,SF,contract,1.0,2.7,149.22897,144.07921000000002,-5.149759999999986,146.65409,195.0,-45.77103
Joshua Baez,OF/UTIL,,,,,,,,,,,,
Javier Sanoja,2B/3B/OF/UTIL/RP,MIA,23.0,,,,,159.73349,162.33186,2.598370000000017,161.03267499999998,193.0,-33.26651000000001
LaMonte Wade Jr.,1B/OF/UTIL,CHW,32.0,,,,,98.069847,98.884339,0.8144919999999871,98.477093,192.0,-93.930153
Dylan Moore,2B/SS/OF/UTIL,PHI,33.0,,,,,78.32718,78.669065,0.3418850000000049,78.4981225,190.0,-111.67282
Jake Bauers,1B/OF/UTIL,MIL,30.0,,,,,227.273244,222.018001,-5.255243000000007,224.6456225,188.0,39.273244000000005
Dane Myers,OF/UTIL,CIN,30.0,,,,,162.731561,160.76531899999998,-1.9662420000000225,161.74844,186.0,-23.268439
Jacob Young,OF/UTIL,WSN,26.0,,,,,206.29977,193.436466,-12.863304,199.868118,182.0,24.299769999999995
Anthony Santander,OF/UTIL,TOR,31.0,BS,contract,1.0,5.0,405.280261,400.104397,-5.17586399999999,402.692329,181.0,224.280261
Matt Vierling,OF/UTIL,DET,29.0,ORl,aaa_opt,1.0,0.0,167.50991,169.73877799999997,2.228867999999977,168.62434399999998,180.0,-12.49009000000001
Austin Martin,OF/UTIL,MIN,27.0,DET,pre_arb,1.0,1.0,227.58098,225.06251,-2.51846999999998,226.321745,179.0,48.58097999999998
Eric Wagaman,1B/OF/UTIL,MIN,28.0,,,,,83.09943,84.13053,1.031099999999995,83.61498,173.0,-89.90057
Kevin Alcantara,OF/UTIL,CHC,23.0,DET,aa,,0.0,46.099587500000005,44.074815,-2.0247725000000045,45.08720125000001,168.0,-121.9004125
Will Benson,OF/UTIL,CIN,28.0,,,,,181.44657,186.20110000000005,4.754530000000017,183.82383500000003,168.0,13.446570000000008
Nolan Jones,OF/UTIL,CLE,28.0,CS,contract,1.0,4.5,85.84571700000001,86.199675,0.3539579999999915,86.022696,167.0,-81.15428299999999
Kameron Misner,OF/UTIL,KCR,28.0,,,,,40.353989000000006,38.740887,-1.613102000000005,39.547438,166.0,-125.646011
Myles Straw,OF/UTIL,TOR,31.0,,,,,85.99665100000001,83.192319,-2.8043320000000165,84.594485,162.0,-76.00334899999999
Eli White,OF/UTIL,ATL,32.0,,,,,73.803791,73.75367000000001,-0.05012099999999,73.77873050000001,160.0,-86.196209
Jerar Encarnacion,OF/UTIL,SFG,28.0,,,,,93.931375,88.06643700000001,-5.864937999999995,90.998906,159.0,-65.068625
Zach Cole,OF/UTIL,HOU,25.0,,,,,241.74309,225.2912,-16.45188999999999,233.517145,158.0,83.74309
Drew Waters,OF/UTIL,KCR,27.0,,,,,34.397673,34.677453,0.2797800000000023,34.537563,156.0,-121.602327
MJ Melendez,OF/UTIL,FA,27.0,BS,arb1,,0.0,96.359127,98.329424,1.970296999999988,97.3442755,155.0,-58.640873
Rob Refsnyder,OF/UTIL,SEA,35.0,,,,,163.02445799999998,164.466203,1.4417450000000258,163.7453305,155.0,8.024457999999981
Randal Grichuk,OF/UTIL,FA,34.0,,,,,162.32925299999997,168.865356,6.5361030000000255,165.59730449999998,151.0,11.329252999999966
